Número de GRU;Valor Cobrado (R$);Valor Pago (R$);Data Vencimento;Data Pagamento;Ano Débito;Trimestre;UF;Última Atualização Relatório
00000000021939773;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000021939792;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000021939799;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000021939816;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000021939831;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000021939849;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000021940058;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000021940205;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000021955919;50;50;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000021966679;180;180;30/09/2014;26/03/2014;2014;3;AC;02/04/2024 20:00
00000000021979450;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000021979601;450;450;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000021982305;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000021982694;225;225;30/09/2014;29/09/2014;2014;3;AC;02/04/2024 20:00
00000000022001363;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022011518;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022020339;180;180;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000022029747;225;225;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000022078729;50;50;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022078846;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022083589;50;50;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022098455;450;450;30/09/2014;03/10/2014;2014;3;AC;02/04/2024 20:00
00000000022099821;225;225;30/09/2014;25/04/2014;2014;3;AC;02/04/2024 20:00
00000000022116352;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022118711;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022134421;180;180;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022152288;50;50;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022159113;180;180;30/09/2014;06/06/2014;2014;3;AC;02/04/2024 20:00
00000000022163338;360;360;30/09/2014;09/05/2014;2014;3;AC;02/04/2024 20:00
00000000022163907;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022175377;900;900;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000022189281;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022189829;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022202217;450;450;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022216231;900;900;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022231534;225;50;30/09/2014;29/05/2014;2014;3;AC;02/04/2024 20:00
00000000022237847;225;50;30/09/2014;30/05/2014;2014;3;AC;02/04/2024 20:00
00000000022240020;2.250;2.250;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022240079;2.250;2.250;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022240383;450;450;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022273666;2.250;2.250;30/09/2014;07/08/2014;2014;3;AC;02/04/2024 20:00
00000000022286854;180;180;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022286967;180;180;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022288816;450;450;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022322883;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022326057;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022331513;180;180;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000022373136;450;450;30/09/2014;09/07/2014;2014;3;AC;02/04/2024 20:00
00000000022373967;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022377730;180;180;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022394842;450;450;30/09/2014;14/07/2014;2014;3;AC;02/04/2024 20:00
00000000022396381;450;450;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022402124;450;450;30/09/2014;29/09/2014;2014;3;AC;02/04/2024 20:00
00000000022413370;50;50;30/09/2014;23/07/2014;2014;3;AC;02/04/2024 20:00
00000000022415808;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022416880;180;180;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022418123;180;180;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022424136;225;225;30/09/2014;31/07/2014;2014;3;AC;02/04/2024 20:00
00000000022449986;360;360;30/09/2014;04/08/2014;2014;3;AC;02/04/2024 20:00
00000000022462502;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022473323;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022480806;50;50;30/09/2014;02/10/2014;2014;3;AC;02/04/2024 20:00
00000000022484692;50;50;30/09/2014;08/08/2014;2014;3;AC;02/04/2024 20:00
00000000022495200;225;225;30/09/2014;03/10/2014;2014;3;AC;02/04/2024 20:00
00000000022501249;50;50;30/09/2014;22/08/2014;2014;3;AC;02/04/2024 20:00
00000000022501802;50;50;30/09/2014;15/08/2014;2014;3;AC;02/04/2024 20:00
00000000022508699;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022508720;450;450;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022508768;450;450;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022508782;450;450;30/09/2014;23/09/2014;2014;3;AC;02/04/2024 20:00
00000000022533882;2.250;2.250;30/09/2014;27/08/2014;2014;3;AC;02/04/2024 20:00
00000000022552225;2.250;2.250;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000022558709;900;900;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022559538;450;450;30/09/2014;08/09/2014;2014;3;AC;02/04/2024 20:00
00000000022559604;225;225;30/09/2014;08/09/2014;2014;3;AC;02/04/2024 20:00
00000000022582818;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022582820;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022582821;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022582827;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022590672;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022591623;50;50;30/09/2014;27/08/2014;2014;3;AC;02/04/2024 20:00
00000000022599006;50;50;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022599088;225;225;30/09/2014;29/08/2014;2014;3;AC;02/04/2024 20:00
00000000022600682;2.250;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022602864;450;450;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022604317;225;225;30/09/2014;29/08/2014;2014;3;AC;02/04/2024 20:00
00000000022604330;225;225;30/09/2014;29/08/2014;2014;3;AC;02/04/2024 20:00
00000000022605975;180;180;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022609275;360;360;30/09/2014;03/10/2014;2014;3;AC;02/04/2024 20:00
00000000022615179;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022618690;225;225;30/09/2014;29/09/2014;2014;3;AC;02/04/2024 20:00
00000000022618715;225;225;30/09/2014;29/09/2014;2014;3;AC;02/04/2024 20:00
00000000022618719;225;225;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000022618833;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022626272;0;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022651884;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022657721;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022669455;180;180;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022671593;450;450;30/09/2014;22/09/2014;2014;3;AC;02/04/2024 20:00
00000000022673549;450;450;30/09/2014;22/09/2014;2014;3;AC;02/04/2024 20:00
00000000022673842;50;50;30/09/2014;19/09/2014;2014;3;AC;02/04/2024 20:00
00000000022675360;180;180;30/09/2014;22/09/2014;2014;3;AC;02/04/2024 20:00
00000000022675873;180;180;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022676050;225;225;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000022676084;225;225;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000022687315;225;225;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000022687335;225;225;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000022687367;225;225;30/09/2014;06/10/2014;2014;3;AC;02/04/2024 20:00
00000000022689140;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022689157;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022689171;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022689186;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022689526;180;180;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022693191;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022700571;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022705450;450;450;30/09/2014;02/10/2014;2014;3;AC;02/04/2024 20:00
00000000022707884;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022710138;50;50;30/09/2014;30/09/2014;2014;3;AC;02/04/2024 20:00
00000000022710863;360;360;30/09/2014;30/09/2014;2014;3;AC;02/04/2024 20:00
00000000022714752;225;225;30/09/2014;30/09/2014;2014;3;AC;02/04/2024 20:00
00000000022717473;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022717494;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022717802;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022717902;180;180;30/09/2014;30/09/2014;2014;3;AC;02/04/2024 20:00
00000000022721061;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022727011;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022732958;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022732980;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022733014;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022737937;360;360;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022738317;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022739135;180;180;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022744891;450;450;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022751286;225;225;30/09/2014;07/10/2014;2014;3;AC;02/04/2024 20:00
00000000022753698;225;225,7;30/09/2014;08/10/2014;2014;3;AC;02/04/2024 20:00
00000000022755507;180;180,6;30/09/2014;08/10/2014;2014;3;AC;02/04/2024 20:00
00000000022756193;50;50,3;30/09/2014;09/10/2014;2014;3;AC;02/04/2024 20:00
00000000022758912;180;181,2;30/09/2014;09/10/2014;2014;3;AC;02/04/2024 20:00
00000000022759549;225;236,9;30/09/2014;09/10/2014;2014;3;AC;02/04/2024 20:00
00000000022762610;360;363,6;30/09/2014;10/10/2014;2014;3;AC;02/04/2024 20:00
00000000022762870;225;227,2;30/09/2014;10/10/2014;2014;3;AC;02/04/2024 20:00
00000000022767619;225;229,5;30/09/2014;13/10/2014;2014;3;AC;02/04/2024 20:00
00000000022767769;50;51;30/09/2014;13/10/2014;2014;3;AC;02/04/2024 20:00
00000000022775262;225;179;30/09/2014;14/10/2014;2014;3;AC;02/04/2024 20:00
00000000022777484;180;194,3;30/09/2014;20/10/2014;2014;3;AC;02/04/2024 20:00
00000000022781182;180;185,3;30/09/2014;16/10/2014;2014;3;AC;02/04/2024 20:00
00000000022781306;180;185,3;30/09/2014;16/10/2014;2014;3;AC;02/04/2024 20:00
00000000022781619;50;51,5;30/09/2014;16/10/2014;2014;3;AC;02/04/2024 20:00
00000000022785507;225;232,4;30/09/2014;17/10/2014;2014;3;AC;02/04/2024 20:00
00000000022786549;50;51,6;30/09/2014;17/10/2014;2014;3;AC;02/04/2024 20:00
00000000022788855;112,5;121,4;30/09/2014;28/10/2014;2014;3;AC;02/04/2024 20:00
00000000022792333;180;194,3;30/09/2014;30/10/2014;2014;3;AC;02/04/2024 20:00
00000000022793068;225;235,4;30/09/2014;21/10/2014;2014;3;AC;02/04/2024 20:00
00000000022800174;50;52,6;30/09/2014;23/10/2014;2014;3;AC;02/04/2024 20:00
00000000022802996;225;237,6;30/09/2014;24/10/2014;2014;3;AC;02/04/2024 20:00
00000000022806999;180;191,9;30/09/2014;27/10/2014;2014;3;AC;02/04/2024 20:00
00000000022809880;225;240,6;30/09/2014;28/10/2014;2014;3;AC;02/04/2024 20:00
00000000022815086;50;54;30/09/2014;30/10/2014;2014;3;AC;02/04/2024 20:00
00000000022815227;50;55;30/09/2014;03/11/2014;2014;3;AC;02/04/2024 20:00
00000000022844604;50;56,8;30/09/2014;07/11/2014;2014;3;AC;02/04/2024 20:00
00000000022850326;50;56,4;30/09/2014;12/11/2014;2014;3;AC;02/04/2024 20:00
00000000022874994;225;267,4;30/09/2014;28/11/2014;2014;3;AC;02/04/2024 20:00
00000000022876720;900;1.063,4;30/09/2014;21/11/2014;2014;3;AC;02/04/2024 20:00
00000000022891236;180;210,3;30/09/2014;24/11/2014;2014;3;AC;02/04/2024 20:00
00000000022891317;360;426,6;30/09/2014;25/11/2014;2014;3;AC;02/04/2024 20:00
00000000022891431;180;211,5;30/09/2014;25/11/2014;2014;3;AC;02/04/2024 20:00
00000000022895412;450;534,7;30/09/2014;27/11/2014;2014;3;AC;02/04/2024 20:00
00000000022922377;180;212,7;30/09/2014;28/11/2014;2014;3;AC;02/04/2024 20:00
00000000022948768;225;274,1;30/09/2014;02/01/2015;2014;3;AC;02/04/2024 20:00
00000000022980557;180;219,3;30/09/2014;15/12/2014;2014;3;AC;02/04/2024 20:00
00000000023005409;180;219,3;30/09/2014;23/12/2014;2014;3;AC;02/04/2024 20:00
00000000023005420;50;60,9;30/09/2014;30/12/2014;2014;3;AC;02/04/2024 20:00
00000000023043078;180;221;30/09/2014;07/01/2015;2014;3;AC;02/04/2024 20:00
00000000023088863;50;61,4;30/09/2014;13/01/2015;2014;3;AC;02/04/2024 20:00
00000000023125523;50;61,4;30/09/2014;21/01/2015;2014;3;AC;02/04/2024 20:00
00000000023140136;180;221;30/09/2014;30/01/2015;2014;3;AC;02/04/2024 20:00
00000000023152788;50;61,4;30/09/2014;28/01/2015;2014;3;AC;02/04/2024 20:00
00000000023163252;180;222,8;30/09/2014;02/02/2015;2014;3;AC;02/04/2024 20:00
00000000023170460;50;61,9;30/09/2014;03/02/2015;2014;3;AC;02/04/2024 20:00
00000000023179650;225;278,5;30/09/2014;20/02/2015;2014;3;AC;02/04/2024 20:00
00000000023224443;2.250;2.784,6;30/09/2014;18/02/2015;2014;3;AC;02/04/2024 20:00
00000000023251404;450;556,9;30/09/2014;02/03/2015;2014;3;AC;02/04/2024 20:00
00000000023263268;180;224,5;30/09/2014;02/03/2015;2014;3;AC;02/04/2024 20:00
00000000023269073;225;280,6;30/09/2014;02/03/2015;2014;3;AC;02/04/2024 20:00
00000000023269333;180;224,5;30/09/2014;27/02/2015;2014;3;AC;02/04/2024 20:00
00000000023345284;225;280,6;30/09/2014;23/03/2015;2014;3;AC;02/04/2024 20:00
00000000023366381;50;62,4;30/09/2014;20/03/2015;2014;3;AC;02/04/2024 20:00
00000000023377278;180;224,5;30/09/2014;23/03/2015;2014;3;AC;02/04/2024 20:00
00000000023384860;180;224,5;30/09/2014;23/03/2015;2014;3;AC;02/04/2024 20:00
00000000023385304;225;280,6;30/09/2014;30/03/2015;2014;3;AC;02/04/2024 20:00
00000000023387009;225;280,6;30/09/2014;30/03/2015;2014;3;AC;02/04/2024 20:00
00000000023433867;180;224,5;30/09/2014;30/03/2015;2014;3;AC;02/04/2024 20:00
00000000023438390;225;280,6;30/09/2014;30/03/2015;2014;3;AC;02/04/2024 20:00
00000000023492657;225;282,5;30/09/2014;09/04/2015;2014;3;AC;02/04/2024 20:00
00000000023507808;225;282,5;30/09/2014;30/04/2015;2014;3;AC;02/04/2024 20:00
00000000023533851;225;282,5;30/09/2014;20/04/2015;2014;3;AC;02/04/2024 20:00
00000000023559617;180;226;30/09/2014;30/04/2015;2014;3;AC;02/04/2024 20:00
00000000023656921;450;573,9;30/09/2014;26/06/2015;2014;3;AC;02/04/2024 20:00
00000000023728908;180;229,6;30/09/2014;22/06/2015;2014;3;AC;02/04/2024 20:00
00000000023729066;180;229,6;30/09/2014;25/06/2015;2014;3;AC;02/04/2024 20:00
00000000023732066;450;573,9;30/09/2014;19/06/2015;2014;3;AC;02/04/2024 20:00
00000000023740453;180;229,6;30/09/2014;22/06/2015;2014;3;AC;02/04/2024 20:00
00000000023780686;225;289,2;30/09/2014;30/07/2015;2014;3;AC;02/04/2024 20:00
00000000023798418;225;289,2;30/09/2014;08/07/2015;2014;3;AC;02/04/2024 20:00
00000000023831269;360;462,7;30/09/2014;15/07/2015;2014;3;AC;02/04/2024 20:00
00000000023869814;50;64,3;30/09/2014;29/07/2015;2014;3;AC;02/04/2024 20:00
00000000023872121;225;289,2;30/09/2014;31/07/2015;2014;3;AC;02/04/2024 20:00
00000000023929614;50;64,8;30/09/2014;12/08/2015;2014;3;AC;02/04/2024 20:00
00000000023929617;50;64,8;30/09/2014;31/08/2015;2014;3;AC;02/04/2024 20:00
00000000023956510;225;291,6;30/09/2014;31/08/2015;2014;3;AC;02/04/2024 20:00
00000000024013923;450;588,5;30/09/2014;03/09/2015;2014;3;AC;02/04/2024 20:00
00000000024019154;225;294,2;30/09/2014;30/09/2015;2014;3;AC;02/04/2024 20:00
00000000024047048;225;294,2;30/09/2014;09/09/2015;2014;3;AC;02/04/2024 20:00
00000000024063209;225;294,2;30/09/2014;14/09/2015;2014;3;AC;02/04/2024 20:00
00000000024074232;50;65,4;30/09/2014;30/09/2015;2014;3;AC;02/04/2024 20:00
00000000024101955;50;65,4;30/09/2014;24/09/2015;2014;3;AC;02/04/2024 20:00
00000000024102269;225;294,2;30/09/2014;30/09/2015;2014;3;AC;02/04/2024 20:00
00000000024142211;225;297;30/09/2014;05/10/2015;2014;3;AC;02/04/2024 20:00
00000000024229550;225;297;30/09/2014;30/10/2015;2014;3;AC;02/04/2024 20:00
00000000024232119;225;297;30/09/2014;30/10/2015;2014;3;AC;02/04/2024 20:00
00000000024308827;50;66,6;30/09/2014;30/11/2015;2014;3;AC;02/04/2024 20:00
00000000024342110;2.250;3.020,2;30/09/2014;24/11/2015;2014;3;AC;02/04/2024 20:00
00000000024417019;180;241,5;30/09/2014;21/12/2015;2014;3;AC;02/04/2024 20:00
00000000024526291;50;67,7;30/09/2014;13/01/2016;2014;3;AC;02/04/2024 20:00
00000000024622258;50;67,7;30/09/2014;28/01/2016;2014;3;AC;02/04/2024 20:00
00000000024710605;50;68,2;30/09/2014;12/02/2016;2014;3;AC;02/04/2024 20:00
00000000024749307;50;68,2;30/09/2014;29/02/2016;2014;3;AC;02/04/2024 20:00
00000000024782071;50;68,2;30/09/2014;25/02/2016;2014;3;AC;02/04/2024 20:00
00000000024889236;50;68,7;30/09/2014;15/03/2016;2014;3;AC;02/04/2024 20:00
00000000025103535;50;69,3;30/09/2014;19/04/2016;2014;3;AC;02/04/2024 20:00
00000000025292093;225;316,6;30/09/2014;17/06/2016;2014;3;AC;02/04/2024 20:00
00000000025339434;225;316,6;30/09/2014;29/06/2016;2014;3;AC;02/04/2024 20:00
00000000025506674;180;160,9;30/09/2014;19/08/2016;2014;3;AC;02/04/2024 20:00
00000000025518902;180;257,4;30/09/2014;25/08/2016;2014;3;AC;02/04/2024 20:00
00000000025767885;450;658,7;30/09/2014;09/11/2016;2014;3;AC;02/04/2024 20:00
30216400000997526;180;286,8;30/09/2014;01/03/2018;2014;3;AC;02/04/2024 20:00
30216400004130610;180;307,9;30/09/2014;30/03/2020;2014;3;AC;02/04/2024 20:00
30216400006571164;180;80,2;30/09/2014;23/02/2022;2014;3;AC;02/04/2024 20:00
30216400007594581;180;338,5;30/09/2014;14/12/2022;2014;3;AC;02/04/2024 20:00
30754040000125920;360;799,1;30/09/2014;21/09/2022;2014;3;AC;02/04/2024 20:00
00000000021660031;180;180;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021661464;450;450;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021674948;180;180;30/12/2014;04/02/2014;2014;4;AC;02/04/2024 20:00
00000000021693899;225;225;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021695847;50;50;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021700002;225;225;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021706074;180;180;30/12/2014;02/01/2015;2014;4;AC;02/04/2024 20:00
00000000021711378;225;225;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021720035;50;50;30/12/2014;07/01/2015;2014;4;AC;02/04/2024 20:00
00000000021733909;180;180;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021734110;180;180;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021774084;50;50;30/12/2014;31/01/2014;2014;4;AC;02/04/2024 20:00
00000000021776199;225;225;30/12/2014;13/08/2014;2014;4;AC;02/04/2024 20:00
00000000021776243;225;225;30/12/2014;13/08/2014;2014;4;AC;02/04/2024 20:00
00000000021776325;225;225;30/12/2014;13/08/2014;2014;4;AC;02/04/2024 20:00
00000000021786582;180;180;30/12/2014;14/02/2014;2014;4;AC;02/04/2024 20:00
00000000021794271;225;225;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021807089;50;50;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021814666;225;225;30/12/2014;07/01/2015;2014;4;AC;02/04/2024 20:00
00000000021814769;180;180;30/12/2014;05/01/2015;2014;4;AC;02/04/2024 20:00
00000000021822223;225;225;30/12/2014;07/01/2015;2014;4;AC;02/04/2024 20:00
00000000021826555;450;450;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021826575;450;450;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021838611;450;450;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021843840;180;180;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021858791;180;180;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021861809;225;225;30/12/2014;07/03/2014;2014;4;AC;02/04/2024 20:00
00000000021880384;225;225;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021885807;225;225;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021906573;225;225;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021916606;180;180;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021916687;180;180;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021920179;180;180;30/12/2014;07/04/2014;2014;4;AC;02/04/2024 20:00
00000000021920215;180;180;30/12/2014;24/10/2014;2014;4;AC;02/04/2024 20:00
00000000021920466;180;180;30/12/2014;07/04/2014;2014;4;AC;02/04/2024 20:00
00000000021922615;450;450;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021939775;360;360;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021939795;360;360;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
00000000021939801;360;360;30/12/2014;08/01/2015;2014;4;AC;02/04/2024 20:00
